,username,date,tweet,language,hashtags
978,borisjohnson,2020-04-05,"Thank you to everyone who is saving lives by staying at home this weekend.   I know it's tough, but if we all work together and follow the guidance we will beat #coronavirus.  #StayHomeSaveLives",en,"['coronavirus', 'stayhomesavelives']"
975,borisjohnson,2020-04-06,"Last night, on the advice of my doctor, I went into hospital for some routine tests as I’m still experiencing coronavirus symptoms. I’m in good spirits and keeping in touch with my team, as we work together to fight this virus and keep everyone safe.",en,[]
974,borisjohnson,2020-04-06,"I’d like to say thank you to all the brilliant NHS staff taking care of me and others in this difficult time. You are the best of Britain.   Stay safe everyone, and please remember to stay at home to protect the NHS and save lives.",en,[]
973,borisjohnson,2020-04-12,"It is hard to find the words to express my debt to the NHS for saving my life.  The efforts of millions of people across this country to stay home are worth it. Together we will overcome this challenge, as we have overcome so many challenges in the past. #StayHomeSaveLives  https://t.co/HK7Ch8BMB5",en,['stayhomesavelives']
972,borisjohnson,2020-04-27,We cannot throw away all the effort and sacrifice of the British people and risk a second major outbreak.  https://t.co/cf8gMiPaqt,en,[]
971,borisjohnson,2020-04-27,"If you can keep going in the way that you have kept going so far, and if we can show the same spirit of unity and determination as we have all shown in the past six weeks, then I have absolutely no doubt that we will beat this together.  https://t.co/YrS905v0Uz",en,[]
970,borisjohnson,2020-04-28,This morning I took part in a minute’s silence to remember those workers who have tragically died in the coronavirus pandemic. The nation will not forget you.  https://t.co/6yV5PCINyM,en,[]
969,borisjohnson,2020-04-28,"We’ve got to keep going.   Follow the guidance on social distancing, and stay at home to protect our NHS and save lives.  https://t.co/N2gfpmQcDM",en,[]
959,borisjohnson,2020-04-30,"Keeping the R down is going to be absolutely vital to our recovery, and we can only do it by our collective discipline and working together.  https://t.co/DIRkoc4pp3",en,[]
960,borisjohnson,2020-04-30,Tonight I proudly clapped outside 10 Downing Street for our fantastic NHS and carers. Thank you all for everything you are doing.   #ThankYouNHS  https://t.co/MB0JoJNeGC,en,['thankyounhs']
961,borisjohnson,2020-04-30,"At today’s press conference I was asked about mental health, which is a huge concern at this time. If you or a loved one are struggling, there is help available:  https://t.co/tHBIQW32xB",en,[]
963,borisjohnson,2020-04-30,"2/3: So let me say directly also to British business, to the shopkeepers, to the entrepreneurs, to the hospitality sector, to everyone on whom our economy depends: I understand your impatience, I share your anxiety.",en,[]
962,borisjohnson,2020-04-30,"3/3: But I must ask you to keep going in the way that you have kept going so far, so we can protect our NHS and save lives.",en,[]
965,borisjohnson,2020-04-30,"Captain Tom - today, on your 100th birthday, allow me to express the admiration and gratitude of a whole nation for your heroic fundraising mission.  https://t.co/4sYkyGIQhb",en,[]
966,borisjohnson,2020-04-30,Happy Birthday Tom and thank you for your warm wishes!,en,[]
967,borisjohnson,2020-04-30,"I want to congratulate all the new police recruits who have graduated in the last six months, who are now keeping our streets and communities safe.   In these challenging times, your professionalism, devotion and personal courage is an inspiration to us all.  https://t.co/IoJILT5jlB",en,[]
968,borisjohnson,2020-04-30,I want to wish @captaintommoore a very special 100th Birthday. Thank you on behalf of the whole country.  https://t.co/YqJxtHLCav,en,[]
964,borisjohnson,2020-04-30,"1/3: I know how hard and how stressful it has been to give up even temporarily those ancient and basic freedoms, not seeing friends, not seeing loved ones, working from home, managing the kids, worrying about your job and your firm.",en,[]
958,borisjohnson,2020-05-01,I can confirm that we are past the peak of this disease.   We are past the peak and we are on the downward slope.   And we have so many reasons to be hopeful for the long term.   But we can only defeat coronavirus by our collective discipline and working together.,en,[]
957,borisjohnson,2020-05-01,"Thank you for all the wonderful messages you sent me when I was unwell, and for all you are doing to keep yourselves and others safe.  https://t.co/BSyXjUctZ0",en,[]
956,borisjohnson,2020-05-02,Thank you for all that you are doing to save lives and protect our NHS. Let’s keep going.  https://t.co/mpQ3PSbcix,en,[]
955,borisjohnson,2020-05-02,"We must continue to follow the rules on social distancing, and stay at home to protect our NHS.  https://t.co/cTkRMPkZ2T",en,[]
948,borisjohnson,2020-05-03,"If you keep going in the way that you have kept going so far, we will come through this all the faster and the United Kingdom will emerge stronger than ever before.  https://t.co/e3xaYF1XEt",en,[]
949,borisjohnson,2020-05-03,Five - We must make sure that any adjustments to the current measures do not risk a second spike that would overwhelm the NHS. - 6/6,en,[]
950,borisjohnson,2020-05-03,Four - We must overcome the operational and logistical challenges on testing and PPE with supply able to meet future demand. - 5/6,en,[]
954,borisjohnson,2020-05-03,There are five key tests that we must satisfy before we can adjust the current measures. - 1/6,en,[]
952,borisjohnson,2020-05-03,Two - We must see a sustained and consistent fall in deaths. - 3/6,en,[]
953,borisjohnson,2020-05-03,One - We must be sure that the NHS has sufficient capacity to provide critical care and specialist treatment right across the UK. - 2/6,en,[]
951,borisjohnson,2020-05-03,Three - We must be sure that the infection rate is falling to manageable levels. - 4/6,en,[]
945,borisjohnson,2020-05-04,"We are past the peak of coronavirus. But we all need to continue to behave in the way we have, so we don’t undo our hard work.  https://t.co/HHZ2qEUwae",en,[]
947,borisjohnson,2020-05-04,Thank you to everyone who has been following the rules on social distancing and staying at home.    We will beat this together.  https://t.co/xf2pCXgarZ,en,[]
946,borisjohnson,2020-05-04,We will only be able to move on to the second phase when our five tests have been met.  https://t.co/B151LriBsj,en,[]
944,borisjohnson,2020-05-05,"The race to discover the vaccine to defeat this virus is not a competition between countries, but the most urgent shared endeavour of our lifetimes.  It’s humanity against the virus - we are in this together, and together we will prevail.",en,[]
943,borisjohnson,2020-05-05,"Thank you all for complying with the measures we have put in place.   Your actions have saved many lives, but we must keep going.  https://t.co/PMbULDXiqU",en,[]
942,borisjohnson,2020-05-05,Thank you for all that you are doing to save lives and protect our NHS. Let’s keep going.  https://t.co/iYaiZlP99L,en,[]
941,borisjohnson,2020-05-05,"Thank you to all the midwives across the UK who continue to show extraordinary kindness and courage during these challenging times. Your compassion, care and expertise are needed now more than ever. #IDM2020",en,['idm2020']
940,borisjohnson,2020-05-06,"Millions of people across this country have been doing the right thing: going through the hardship of self-isolation, faithfully, patiently, with thought and care for others as well as for themselves.    Thank you for all you are doing, and please keep going.   #StayHomeSaveLives",en,['stayhomesavelives']
939,borisjohnson,2020-05-06,"If we all continue to follow the rules, we will come through this faster and the United Kingdom will emerge stronger than ever before.   #StayHomeSaveLives  https://t.co/T6CZJeb0AB",en,['stayhomesavelives']
938,borisjohnson,2020-05-07,"This has been a difficult time for our country, but if we all continue to follow the rules and protect our NHS, then we can beat this virus together.   #StayHomeSaveLives",en,['stayhomesavelives']
937,borisjohnson,2020-05-07,We cannot risk a second peak of this disease.   We must keep going.   #StayHomeSaveLives  https://t.co/msMcCqQ44n,en,['stayhomesavelives']
936,borisjohnson,2020-05-07,"Thank you to all of our carers for your fantastic work, day in, day out. You are pillars of society in the fight against coronavirus.  https://t.co/VWi5PQDuRl",en,[]
935,borisjohnson,2020-05-07,"Tonight I lit a candle by the grave of the Unknown Warrior in Westminster Abbey in remembrance of those who gave their lives for the cause of freedom in the Second World War, which ended in Europe 75 years ago tomorrow.  #LestWeForget #VEDay75  https://t.co/bbSLEpmNAz",en,"['lestweforget', 'veday75']"
930,borisjohnson,2020-05-08,"Today I had the honour and privilege of speaking with Ernie, 102, who served in World War II.   Thank you Ernie. We are a free people today because of what you and your generation did.    #VEDay75  https://t.co/47vjNJuTiW",en,['veday75']
931,borisjohnson,2020-05-08,Thank you for all that you are doing to protect our NHS and save lives.  #StayHomeSaveLives  https://t.co/xN5HGVnwgx,en,['stayhomesavelives']
933,borisjohnson,2020-05-08,We are past the peak of this disease. But we can’t get complacent.   Please continue to follow the rules on social distancing and stay at home to save lives.    #StayHomeSaveLives,en,['stayhomesavelives']
934,borisjohnson,2020-05-08,"75 years on, we are a free people because of everything they did. Our gratitude will be eternal. #VEDay75  https://t.co/r7ufQKfuYS",en,['veday75']
932,borisjohnson,2020-05-08,"I observed two minutes silence in remembrance of those who fell for the cause of freedom in the Second World War, which ended in Europe 75 years ago today. Our gratitude to them will be eternal.   #VEDay75  https://t.co/VtvFE0Zpab",en,['veday75']
929,borisjohnson,2020-05-09,"Thank you for all you are doing to protect our NHS and save lives.   This bank holiday weekend, please stay at home, so we don’t undo everything that’s been done so far.",en,[]
928,borisjohnson,2020-05-09,"I know this has been a difficult time for many. If you are struggling with your mental health, or are worried about a friend or family member, there is help available.    https://t.co/tHBIQW32xB",en,[]
927,borisjohnson,2020-05-09,"Thank you for all that you are doing. We cannot risk a second peak that would overwhelm the NHS, so let’s keep going.  https://t.co/z0uxlPFUI5",en,[]
906,borisjohnson,2020-05-10,Read my full remarks from this evening here:  https://t.co/icxfRFpO1U  #StayAlert,en,['stayalert']
907,borisjohnson,2020-05-10,"Though the UK will be changed by this experience, I believe we can be stronger and better than ever before.  More resilient, more innovative, more economically dynamic, but also more generous and more sharing.  But for now we must #StayAlert, control the virus and save lives.  https://t.co/SA1bDueRlp",en,['stayalert']
908,borisjohnson,2020-05-10,"When I think of the millions of everyday acts of kindness and thoughtfulness that are being performed across this country, and that have helped to get us through this first phase, I know that we can use this plan to get us through the next. #StayAlert",en,['stayalert']
909,borisjohnson,2020-05-10,"If we as a nation begin to fulfil the conditions I have set out, then in the next few weeks and months we may be able to go further.  We are driven by the science, the data and public health.  It depends on all of us – the entire country – to #StayAlert to keep the R down.  https://t.co/KuiPs7mQL8",en,['stayalert']
